ApplicantID,Applicant Full Name,Application Status,Application Date,Application Year,Application Month,Days Since Application,Gender,Age At Application,Education Level,Years Of Experience,Current Job Department,Education Score,Experience Score,Candidate Score,Age Advantage Score,Candidate Ranking score,Candidate Ranking Category,Expected Salary Band,Is Selected Flag,Is Rejected Flag
3785,Stephanie Sanchez,Rejected,2023-06-14,2023,6,894,Male,59,Bachelor's Degree,14,technical sales,3,5,4.2,1,6.92,"Strong fit, top candidates",Mid Range,0,1
3786,Timothy Cooley,In Review,2023-05-23,2023,5,916,Other,41,Bachelor's Degree,11,Not Mentioned,3,5,4.2,2,6.7,"Strong fit, top candidates",High Range,0,0
3787,Rachel Dunn,Interviewing,2023-06-21,2023,6,887,Other,39,Bachelor's Degree,15,Not Mentioned,3,5,4.2,2,6.7,"Strong fit, top candidates",Mid Range,0,0
3788,Melissa Leon,Offered,2023-06-01,2023,6,907,Female,57,Master's Degree,10,Not Mentioned,4,4,4,1,6.2,"Strong fit, top candidates",Mid Range,1,0
3789,Katherine Williamson,Pending Review,2023-07-02,2023,7,876,Female,33,PhD,3,Not Mentioned,5,2,3.2,3,5.4,Good candidates,High Range,0,0
3790,Melissa Johnson,Offered,2023-08-05,2023,8,842,Male,43,Bachelor's Degree,4,contracting,3,2,2.4,2,4,Good candidates,High Range,1,0
3791,Carol Fisher,Interviewing,2023-06-11,2023,6,897,Female,37,Master's Degree,9,Not Mentioned,4,4,4,2,6.4,"Strong fit, top candidates",High Range,0,0
3792,Kim Summers,In Review,2023-07-17,2023,7,861,Female,55,Master's Degree,16,Not Mentioned,4,5,4.6,1,7.1,"Strong fit, top candidates",Mid Range,0,0
3793,Michael Brown,Offered,2023-08-05,2023,8,842,Male,19,Master's Degree,17,Not Mentioned,4,5,4.6,1,7.1,"Strong fit, top candidates",High Range,1,0
3794,Kathryn Delacruz,In Review,2023-05-22,2023,5,917,Other,60,Bachelor's Degree,16,Not Mentioned,3,5,4.2,1,6.5,"Strong fit, top candidates",High Range,0,0
3795,Joseph Lynch,Rejected,2023-06-08,2023,6,900,Male,50,Master's Degree,12,Not Mentioned,4,5,4.6,1,7.1,"Strong fit, top candidates",Mid Range,0,1
3796,Maurice Morales,Pending Review,2023-06-05,2023,6,903,Other,36,PhD,9,Not Mentioned,5,4,4.4,2,7,"Strong fit, top candidates",Mid Range,0,0
3797,Joshua Thomas,Offered,2023-06-10,2023,6,898,Other,53,PhD,12,mental health,5,5,5,1,8.325,"Strong fit, top candidates",High Range,1,0
3798,Desiree Alexander,Offered,2023-05-13,2023,5,926,Other,37,High School,9,fast food,1,4,2.8,2,4.46,Good candidates,Mid Range,1,0
3799,Joe Gonzalez,Rejected,2023-07-27,2023,7,851,Male,36,High School,18,broadcasting/film/video,1,5,3.4,2,5.585,Good candidates,High Range,0,1
3800,William Perkins,Rejected,2023-07-14,2023,7,864,Male,58,Bachelor's Degree,14,marine,3,5,4.2,1,6.92,"Strong fit, top candidates",Mid Range,0,1
3801,Jenna Richardson,Pending Review,2023-06-29,2023,6,879,Male,53,High School,4,Not Mentioned,1,2,1.6,1,2.6,Weak candidates,Mid Range,0,0
3802,Stephanie Chambers,Interviewing,2023-05-17,2023,5,922,Male,35,Master's Degree,17,Not Mentioned,4,5,4.6,3,7.5,"Strong fit, top candidates",High Range,0,0
3803,Erik Jones,In Review,2023-07-20,2023,7,858,Male,59,PhD,4,Not Mentioned,5,2,3.2,1,5,Good candidates,High Range,0,0
3804,Melissa Berry,Offered,2023-07-03,2023,7,875,Female,31,PhD,19,Not Mentioned,5,5,5,3,8.1,"Strong fit, top candidates",High Range,1,0
3805,Danny Hernandez,Pending Review,2023-07-25,2023,7,853,Other,21,High School,4,Not Mentioned,1,2,1.6,1,2.6,Weak candidates,Mid Range,0,0
3806,Kevin Gillespie,Pending Review,2023-05-21,2023,5,918,Male,59,Bachelor's Degree,1,fast food,3,1,1.8,1,2.81,Weak candidates,Mid Range,0,0
3807,Misty Parker,Rejected,2023-06-28,2023,6,880,Female,57,Bachelor's Degree,20,Not Mentioned,3,5,4.2,1,6.5,"Strong fit, top candidates",Mid Range,0,1
3808,Robert Jackson,Pending Review,2023-05-26,2023,5,913,Male,51,High School,10,Not Mentioned,1,4,2.8,1,4.4,Good candidates,Mid Range,0,0
3809,Raymond Holmes,In Review,2023-06-12,2023,6,896,Other,48,Master's Degree,6,educational,4,3,3.4,1,5.47,Good candidates,Mid Range,0,0
3810,Thomas Wood,In Review,2023-07-21,2023,7,857,Other,38,Bachelor's Degree,5,industrial/product,3,3,3,2,4.9,Good candidates,High Range,0,0
3811,Savannah Brown,Interviewing,2023-07-26,2023,7,852,Male,59,Master's Degree,15,Not Mentioned,4,5,4.6,1,7.1,"Strong fit, top candidates",Mid Range,0,0
3812,Jessica Dodson,Offered,2023-07-06,2023,7,872,Other,20,Master's Degree,4,Not Mentioned,4,2,2.8,1,4.4,Good candidates,High Range,1,0
3813,Dana Mack,In Review,2023-07-18,2023,7,860,Male,54,Bachelor's Degree,2,amenity,3,2,2.4,1,3.68,Weak candidates,High Range,0,0
3814,David Juarez,Pending Review,2023-06-30,2023,6,878,Female,38,High School,6,Not Mentioned,1,3,2.2,2,3.7,Weak candidates,High Range,0,0
3815,Gregory Hampton,In Review,2023-06-04,2023,6,904,Other,51,Bachelor's Degree,7,academic,3,3,3,1,5,Good candidates,Mid Range,0,0
3816,Jordan Ramsey,Rejected,2023-06-09,2023,6,899,Other,19,Bachelor's Degree,8,forensic,3,4,3.6,1,6.05,"Strong fit, top candidates",Mid Range,0,1
3817,Jose Miles,Rejected,2023-05-27,2023,5,912,Male,41,Bachelor's Degree,17,Not Mentioned,3,5,4.2,2,6.7,"Strong fit, top candidates",High Range,0,1
3818,William Johnson,Offered,2023-07-20,2023,7,858,Other,27,PhD,17,early years/pre,5,5,5,3,8.35,"Strong fit, top candidates",Mid Range,1,0
3819,Jennifer Vega,Pending Review,2023-06-17,2023,6,891,Male,42,PhD,10,industrial/product,5,4,4.4,2,7,"Strong fit, top candidates",High Range,0,0
3820,Richard Hogan,Offered,2023-06-17,2023,6,891,Male,49,Master's Degree,20,Not Mentioned,4,5,4.6,1,7.1,"Strong fit, top candidates",High Range,1,0
3821,Tanya Martin,In Review,2023-05-06,2023,5,933,Female,44,High School,5,film/video,1,3,2.2,2,3.755,Weak candidates,Mid Range,0,0
3822,Patrick Saunders,In Review,2023-05-17,2023,5,922,Male,43,Bachelor's Degree,6,Not Mentioned,3,3,3,2,4.9,Good candidates,High Range,0,0
3823,Anthony Hull,Interviewing,2023-06-06,2023,6,902,Female,43,Bachelor's Degree,14,Not Mentioned,3,5,4.2,2,6.7,"Strong fit, top candidates",Mid Range,0,0
3824,Juan Solomon,In Review,2023-07-26,2023,7,852,Other,52,PhD,20,Not Mentioned,5,5,5,1,7.7,"Strong fit, top candidates",Mid Range,0,0
3825,Eric Diaz,Offered,2023-07-01,2023,7,877,Male,40,Bachelor's Degree,20,arts,3,5,4.2,2,6.805,"Strong fit, top candidates",High Range,1,0
3826,Tammy Hernandez,In Review,2023-05-19,2023,5,920,Male,21,PhD,8,Not Mentioned,5,4,4.4,1,6.8,"Strong fit, top candidates",High Range,0,0
3827,Daniel Munoz,In Review,2023-05-23,2023,5,916,Other,32,Bachelor's Degree,5,Not Mentioned,3,3,3,3,5.1,Good candidates,High Range,0,0
3828,David Harris,Pending Review,2023-05-31,2023,5,908,Other,29,Master's Degree,9,electronics,4,4,4,3,7,"Strong fit, top candidates",Mid Range,0,0
3829,Maria Hill,In Review,2023-06-25,2023,6,883,Other,36,High School,13,environmental,1,5,3.4,2,5.67,Good candidates,Mid Range,0,0
3830,Jonathan Lindsey,Offered,2023-06-15,2023,6,893,Other,20,PhD,0,Not Mentioned,5,1,2.6,1,4.1,Good candidates,High Range,1,0
3831,Katie Henderson,Rejected,2023-07-30,2023,7,848,Other,48,Master's Degree,2,Not Mentioned,4,2,2.8,1,4.4,Good candidates,Mid Range,0,1
3832,Anita Strong,In Review,2023-06-16,2023,6,892,Male,25,PhD,9,Not Mentioned,5,4,4.4,3,7.2,"Strong fit, top candidates",High Range,0,0
3833,Kathy Dillon,Rejected,2023-07-15,2023,7,863,Other,36,Master's Degree,10,Not Mentioned,4,4,4,2,6.4,"Strong fit, top candidates",Mid Range,0,1
3834,Joshua Pope,Pending Review,2023-06-06,2023,6,902,Male,52,PhD,16,agricultural,5,5,5,1,7.7,"Strong fit, top candidates",High Range,0,0
3835,Aaron King,Rejected,2023-07-17,2023,7,861,Female,37,Bachelor's Degree,6,Not Mentioned,3,3,3,2,4.9,Good candidates,High Range,0,1
3836,Brooke Farrell,Interviewing,2023-07-22,2023,7,856,Female,26,PhD,10,Not Mentioned,5,4,4.4,3,7.2,"Strong fit, top candidates",High Range,0,0
3837,Catherine Powell,Interviewing,2023-05-29,2023,5,910,Male,41,Master's Degree,8,Not Mentioned,4,4,4,2,6.4,"Strong fit, top candidates",Mid Range,0,0
3838,Chelsea Forbes,Offered,2023-05-20,2023,5,919,Female,40,High School,9,applications,1,4,2.8,2,4.6,Good candidates,High Range,1,0
3839,Timothy Johnson,Pending Review,2023-05-29,2023,5,910,Other,33,Master's Degree,20,Not Mentioned,4,5,4.6,3,7.5,"Strong fit, top candidates",High Range,0,0
3840,Lucas Lyons,Offered,2023-06-23,2023,6,885,Other,51,Bachelor's Degree,7,Not Mentioned,3,3,3,1,4.7,Good candidates,Mid Range,1,0
3841,John Garcia,Rejected,2023-07-13,2023,7,865,Female,24,PhD,0,Not Mentioned,5,1,2.6,1,4.1,Good candidates,Mid Range,0,1
3842,Scott Downs,Pending Review,2023-05-22,2023,5,917,Other,56,Master's Degree,19,Not Mentioned,4,5,4.6,1,7.1,"Strong fit, top candidates",High Range,0,0
3843,Samuel Lucas,Rejected,2023-05-10,2023,5,929,Male,21,Master's Degree,17,Not Mentioned,4,5,4.6,1,7.1,"Strong fit, top candidates",High Range,0,1
3844,Rodney Harper,In Review,2023-05-08,2023,5,931,Male,19,PhD,19,Not Mentioned,5,5,5,1,7.7,"Strong fit, top candidates",High Range,0,0
3845,Kenneth Terry,Pending Review,2023-06-10,2023,6,898,Other,28,PhD,13,biomedical,5,5,5,3,8.725,"Strong fit, top candidates",High Range,0,0
3846,Beth Nixon,Offered,2023-06-29,2023,6,879,Other,21,Master's Degree,19,retail,4,5,4.6,1,6.87,"Strong fit, top candidates",High Range,1,0
3847,Alicia Roy,Rejected,2023-05-09,2023,5,930,Other,54,PhD,18,Not Mentioned,5,5,5,1,7.7,"Strong fit, top candidates",High Range,0,1
3848,Jeffrey Fowler,In Review,2023-07-22,2023,7,856,Other,34,Master's Degree,11,Not Mentioned,4,5,4.6,3,7.5,"Strong fit, top candidates",Mid Range,0,0
3849,Ronald Cook,Pending Review,2023-06-15,2023,6,893,Female,20,Master's Degree,3,Not Mentioned,4,2,2.8,1,4.4,Good candidates,Mid Range,0,0
3850,Michael Larson,Rejected,2023-06-08,2023,6,900,Other,37,PhD,11,Not Mentioned,5,5,5,2,7.9,"Strong fit, top candidates",High Range,0,1
3851,Patty Henry,In Review,2023-07-08,2023,7,870,Male,27,PhD,7,Not Mentioned,5,3,3.8,3,6.3,"Strong fit, top candidates",High Range,0,0
3852,Kayla Hall,Rejected,2023-07-31,2023,7,847,Other,29,High School,16,Not Mentioned,1,5,3.4,3,5.7,Good candidates,Mid Range,0,1
3853,Anthony Greene,Interviewing,2023-07-19,2023,7,859,Male,44,Bachelor's Degree,2,forensic,3,2,2.4,2,4.3,Good candidates,High Range,0,0
3854,Thomas Wilson,Rejected,2023-07-26,2023,7,852,Female,57,Master's Degree,0,Not Mentioned,4,1,2.2,1,3.5,Weak candidates,High Range,0,1
3855,Jordan Carlson,Rejected,2023-05-31,2023,5,908,Male,19,High School,0,Not Mentioned,1,1,1,1,1.7,Weak candidates,Mid Range,0,1
3856,Roberto Allen,In Review,2023-07-28,2023,7,850,Other,35,Master's Degree,13,Not Mentioned,4,5,4.6,3,7.5,"Strong fit, top candidates",Mid Range,0,0
3857,David Bentley,Pending Review,2023-07-15,2023,7,863,Male,44,High School,14,commercial,1,5,3.4,2,5.755,Good candidates,High Range,0,0
3858,Erica Cole,Offered,2023-07-22,2023,7,856,Male,46,Master's Degree,19,Not Mentioned,4,5,4.6,1,7.1,"Strong fit, top candidates",High Range,1,0
3859,Jennifer Bell,Interviewing,2023-07-14,2023,7,864,Other,60,PhD,19,molecular,5,5,5,1,8.2,"Strong fit, top candidates",Mid Range,0,0
3860,Mason Washington,Pending Review,2023-07-04,2023,7,874,Male,33,PhD,18,structural,5,5,5,3,8.6,"Strong fit, top candidates",Mid Range,0,0
3861,Angela Becker,Pending Review,2023-07-01,2023,7,877,Female,43,High School,15,medical,1,5,3.4,2,5.5,Good candidates,High Range,0,0
3862,Jeffrey Stewart,Interviewing,2023-06-09,2023,6,899,Female,29,High School,4,Not Mentioned,1,2,1.6,3,3,Weak candidates,High Range,0,0
3863,Jennifer Reid,Offered,2023-07-08,2023,7,870,Other,24,Master's Degree,10,Not Mentioned,4,4,4,1,6.2,"Strong fit, top candidates",High Range,1,0
3864,Kirk Zimmerman,Offered,2023-06-27,2023,6,881,Female,36,Master's Degree,12,civil (contracting),4,5,4.6,2,7.76,"Strong fit, top candidates",Mid Range,1,0
3865,Anthony Hansen,Rejected,2023-05-19,2023,5,920,Other,49,Master's Degree,19,Not Mentioned,4,5,4.6,1,7.1,"Strong fit, top candidates",High Range,0,1
3866,Krystal Walton,Interviewing,2023-07-10,2023,7,868,Other,53,Master's Degree,4,Not Mentioned,4,2,2.8,1,4.4,Good candidates,Mid Range,0,0
3867,Alex Carpenter,In Review,2023-06-12,2023,6,896,Other,41,High School,14,Not Mentioned,1,5,3.4,2,5.5,Good candidates,Mid Range,0,0
3868,Kayla Dennis,Pending Review,2023-06-10,2023,6,898,Other,35,High School,2,Not Mentioned,1,2,1.6,3,3,Weak candidates,High Range,0,0
3869,Vernon Simon,Pending Review,2023-07-11,2023,7,867,Female,33,PhD,12,maintenance (IT),5,5,5,3,8.6,"Strong fit, top candidates",High Range,0,0
3870,Heidi Norris,Offered,2023-05-29,2023,5,910,Female,18,Bachelor's Degree,16,Not Mentioned,3,5,4.2,1,6.5,"Strong fit, top candidates",High Range,1,0
3871,Derrick Jones,In Review,2023-06-08,2023,6,900,Male,54,PhD,9,Not Mentioned,5,4,4.4,1,6.8,"Strong fit, top candidates",Mid Range,0,0
3872,Brian Key,Rejected,2023-06-22,2023,6,886,Female,21,Bachelor's Degree,17,Not Mentioned,3,5,4.2,1,6.5,"Strong fit, top candidates",High Range,0,1
3873,Shawn Goodman,Interviewing,2023-06-27,2023,6,881,Other,30,Bachelor's Degree,11,Not Mentioned,3,5,4.2,3,6.9,"Strong fit, top candidates",High Range,0,0
3874,Jacob Johnson,In Review,2023-06-27,2023,6,881,Male,22,PhD,20,drama,5,5,5,1,7.825,"Strong fit, top candidates",Mid Range,0,0
3875,Daniel Norris,Interviewing,2023-07-27,2023,7,851,Female,55,High School,20,Not Mentioned,1,5,3.4,1,5.3,Good candidates,Mid Range,0,0
3876,Michael Townsend,Interviewing,2023-06-19,2023,6,889,Female,43,High School,0,mining,1,1,1,2,1.9,Weak candidates,Mid Range,0,0
3877,Gail Ayala,Offered,2023-07-26,2023,7,852,Other,48,High School,10,water quality,1,4,2.8,1,4.54,Good candidates,Mid Range,1,0
3878,Courtney Dunn,In Review,2023-07-16,2023,7,862,Male,53,Bachelor's Degree,5,Not Mentioned,3,3,3,1,4.7,Good candidates,High Range,0,0
3879,Jeffrey Benson,Interviewing,2023-07-28,2023,7,850,Male,39,Bachelor's Degree,19,Not Mentioned,3,5,4.2,2,6.7,"Strong fit, top candidates",High Range,0,0
3880,Justin Smith,In Review,2023-07-10,2023,7,868,Other,27,Bachelor's Degree,17,Not Mentioned,3,5,4.2,3,6.9,"Strong fit, top candidates",Mid Range,0,0
3881,Jason Fox,Interviewing,2023-06-11,2023,6,897,Other,53,PhD,3,Not Mentioned,5,2,3.2,1,5,Good candidates,Mid Range,0,0
3882,Tommy Allen,In Review,2023-07-11,2023,7,867,Other,22,Bachelor's Degree,20,Not Mentioned,3,5,4.2,1,6.5,"Strong fit, top candidates",Mid Range,0,0
3883,Linda Page,Rejected,2023-05-13,2023,5,926,Other,34,Bachelor's Degree,12,industrial/product,3,5,4.2,3,6.9,"Strong fit, top candidates",High Range,0,1
3884,Amanda Levy,In Review,2023-07-25,2023,7,853,Female,34,High School,13,Not Mentioned,1,5,3.4,3,5.7,Good candidates,Mid Range,0,0
3885,Jennifer Bryant,Rejected,2023-06-08,2023,6,900,Other,31,PhD,9,Not Mentioned,5,4,4.4,3,7.2,"Strong fit, top candidates",Mid Range,0,1
3886,Claudia Nolan,Offered,2023-07-24,2023,7,854,Other,28,Master's Degree,8,clinical,4,4,4,3,7.1,"Strong fit, top candidates",High Range,1,0
3887,Susan White,Rejected,2023-07-11,2023,7,867,Other,25,Master's Degree,11,Not Mentioned,4,5,4.6,3,7.5,"Strong fit, top candidates",High Range,0,1
3888,Dillon Trujillo,Rejected,2023-07-16,2023,7,862,Other,31,High School,8,Not Mentioned,1,4,2.8,3,4.8,Good candidates,High Range,0,1
3889,Christopher Chapman,Offered,2023-06-02,2023,6,906,Female,27,Bachelor's Degree,6,Not Mentioned,3,3,3,3,5.1,Good candidates,Mid Range,1,0
3890,Victoria Larsen,Interviewing,2023-06-14,2023,6,894,Female,43,Master's Degree,4,exhibition/display,4,2,2.8,2,4.67,Good candidates,Mid Range,0,0
3891,Christopher Kennedy,Offered,2023-07-03,2023,7,875,Male,20,Bachelor's Degree,11,Not Mentioned,3,5,4.2,1,6.5,"Strong fit, top candidates",High Range,1,0
3892,Lori Moyer,Offered,2023-06-28,2023,6,880,Female,47,High School,14,Not Mentioned,1,5,3.4,1,5.3,Good candidates,Mid Range,1,0
3893,Raymond Malone,Pending Review,2023-05-22,2023,5,917,Other,49,Bachelor's Degree,10,nature,3,4,3.6,1,5.6,Good candidates,Mid Range,0,0
3894,Megan Garcia,Interviewing,2023-07-29,2023,7,849,Other,35,Bachelor's Degree,12,Not Mentioned,3,5,4.2,3,6.9,"Strong fit, top candidates",High Range,0,0
3895,Gail Bell,Pending Review,2023-05-19,2023,5,920,Female,55,Bachelor's Degree,0,Not Mentioned,3,1,1.8,1,2.9,Weak candidates,High Range,0,0
3896,Richard Moore,Rejected,2023-05-22,2023,5,917,Other,40,Master's Degree,14,Not Mentioned,4,5,4.6,2,7.3,"Strong fit, top candidates",Mid Range,0,1
3897,Lori Payne,In Review,2023-06-29,2023,6,879,Male,37,Bachelor's Degree,3,arts,3,2,2.4,2,4.06,Good candidates,High Range,0,0
3898,Michael Burton,Pending Review,2023-06-14,2023,6,894,Other,60,PhD,3,Not Mentioned,5,2,3.2,1,5,Good candidates,High Range,0,0
3899,Cindy Guzman,Interviewing,2023-06-01,2023,6,907,Other,54,High School,15,music,1,5,3.4,1,5.385,Good candidates,High Range,0,0
3900,Matthew Ford,Pending Review,2023-07-20,2023,7,858,Female,34,Bachelor's Degree,19,jewellery,3,5,4.2,3,6.9,"Strong fit, top candidates",High Range,0,0
3901,Robert David,In Review,2023-06-27,2023,6,881,Male,37,PhD,5,Not Mentioned,5,3,3.8,2,6.1,"Strong fit, top candidates",High Range,0,0
3902,Heather Dominguez,Interviewing,2023-06-21,2023,6,887,Male,40,Bachelor's Degree,18,manufacturing,3,5,4.2,2,7.12,"Strong fit, top candidates",Mid Range,0,0
3903,Lisa Burns,Offered,2023-06-06,2023,6,902,Male,57,High School,7,Not Mentioned,1,3,2.2,1,3.5,Weak candidates,High Range,1,0
3904,Dominic Perry,Rejected,2023-07-23,2023,7,855,Other,55,High School,15,Not Mentioned,1,5,3.4,1,5.3,Good candidates,Mid Range,0,1
3905,Michael Boone,Offered,2023-05-20,2023,5,919,Male,23,Master's Degree,6,Not Mentioned,4,3,3.4,1,5.3,Good candidates,Mid Range,1,0
3906,Hannah Lee,Interviewing,2023-07-06,2023,7,872,Male,41,Master's Degree,10,Not Mentioned,4,4,4,2,6.4,"Strong fit, top candidates",High Range,0,0
3907,Brian Moody,Rejected,2023-07-14,2023,7,864,Female,28,Master's Degree,13,Not Mentioned,4,5,4.6,3,7.5,"Strong fit, top candidates",High Range,0,1
3908,Zachary Vega,Interviewing,2023-06-17,2023,6,891,Other,59,Bachelor's Degree,17,Not Mentioned,3,5,4.2,1,6.5,"Strong fit, top candidates",High Range,0,0
3909,Stephanie Juarez,Rejected,2023-05-09,2023,5,930,Male,59,High School,0,Not Mentioned,1,1,1,1,1.7,Weak candidates,High Range,0,1
3910,Troy Davis,Pending Review,2023-06-15,2023,6,893,Other,45,Bachelor's Degree,20,Not Mentioned,3,5,4.2,2,6.7,"Strong fit, top candidates",High Range,0,0
3911,Victoria Hart,Pending Review,2023-06-09,2023,6,899,Male,20,High School,10,Not Mentioned,1,4,2.8,1,4.4,Good candidates,High Range,0,0
3912,Erica Wolfe,Rejected,2023-05-22,2023,5,917,Female,28,Master's Degree,10,Not Mentioned,4,4,4,3,6.6,"Strong fit, top candidates",Mid Range,0,1
3913,Susan Pena,In Review,2023-06-05,2023,6,903,Other,38,Bachelor's Degree,18,Not Mentioned,3,5,4.2,2,6.7,"Strong fit, top candidates",High Range,0,0
3914,Heather Case,Offered,2023-05-14,2023,5,925,Male,54,Master's Degree,6,Not Mentioned,4,3,3.4,1,5.3,Good candidates,Mid Range,1,0
3915,Michael Brown,Offered,2023-07-26,2023,7,852,Female,49,PhD,18,Not Mentioned,5,5,5,1,7.7,"Strong fit, top candidates",Mid Range,1,0
3916,Theodore Martinez,Rejected,2023-06-21,2023,6,887,Female,31,Master's Degree,10,chartered certified,4,4,4,3,7.2,"Strong fit, top candidates",High Range,0,1
3917,George Brennan,Pending Review,2023-07-31,2023,7,847,Female,38,PhD,2,structural,5,2,3.2,2,5.52,Good candidates,Mid Range,0,0
3918,Mallory Booth,Offered,2023-05-25,2023,5,914,Male,53,High School,2,automotive,1,2,1.6,1,2.76,Weak candidates,High Range,1,0
3919,Gregory Mcintosh,In Review,2023-07-30,2023,7,848,Male,53,PhD,3,Not Mentioned,5,2,3.2,1,5,Good candidates,Mid Range,0,0
3920,Rodney Guzman,In Review,2023-08-01,2023,8,846,Male,57,Master's Degree,12,structural,4,5,4.6,1,7.56,"Strong fit, top candidates",High Range,0,0
3921,Phillip Brown,Rejected,2023-07-09,2023,7,869,Female,30,PhD,9,Not Mentioned,5,4,4.4,3,7.2,"Strong fit, top candidates",Mid Range,0,1
3922,Leah Gonzales,Pending Review,2023-05-19,2023,5,920,Female,59,Master's Degree,12,Not Mentioned,4,5,4.6,1,7.1,"Strong fit, top candidates",Mid Range,0,0
3923,Lauren Prince,In Review,2023-05-09,2023,5,930,Other,44,High School,9,Not Mentioned,1,4,2.8,2,4.6,Good candidates,High Range,0,0
3924,James Ortiz,In Review,2023-07-17,2023,7,861,Male,26,Master's Degree,6,Not Mentioned,4,3,3.4,3,5.7,Good candidates,Mid Range,0,0
3925,Amanda Bradley,Pending Review,2023-08-01,2023,8,846,Female,52,High School,12,education,1,5,3.4,1,5.47,Good candidates,Mid Range,0,0
3926,Tyrone Wyatt,Offered,2023-05-29,2023,5,910,Other,43,High School,5,Not Mentioned,1,3,2.2,2,3.7,Weak candidates,Mid Range,1,0
3927,Rachel Nicholson,Pending Review,2023-07-18,2023,7,860,Male,44,High School,13,historic buildings,1,5,3.4,2,5.5,Good candidates,Mid Range,0,0
3928,Douglas Carpenter,Interviewing,2023-07-29,2023,7,849,Male,44,PhD,5,Not Mentioned,5,3,3.8,2,6.1,"Strong fit, top candidates",Mid Range,0,0
3929,Marvin Wolf,Pending Review,2023-07-31,2023,7,847,Male,27,Bachelor's Degree,7,Not Mentioned,3,3,3,3,5.1,Good candidates,High Range,0,0
3930,Vincent Diaz,Interviewing,2023-07-27,2023,7,851,Female,24,PhD,19,Not Mentioned,5,5,5,1,7.7,"Strong fit, top candidates",High Range,0,0
3931,Jennifer Coleman,Offered,2023-05-24,2023,5,915,Male,52,High School,3,Not Mentioned,1,2,1.6,1,2.6,Weak candidates,Mid Range,1,0
3932,Scott Henderson,Offered,2023-07-04,2023,7,874,Male,46,High School,14,Not Mentioned,1,5,3.4,1,5.3,Good candidates,High Range,1,0
3933,Shirley Schroeder,Rejected,2023-07-31,2023,7,847,Other,37,PhD,2,Not Mentioned,5,2,3.2,2,5.2,Good candidates,High Range,0,1
3934,Shawn Torres,Offered,2023-06-03,2023,6,905,Other,34,Bachelor's Degree,7,Not Mentioned,3,3,3,3,5.1,Good candidates,Mid Range,1,0
