Employee ID,Employee Name,Survey Date,Survey Year,Survey Month,Engagement Score,Rolling 3Month Engagement Avg,Previous Engagement Score,Engagement Improvement Score,Engagement Improving Level,Low Engagement Flag,Satisfaction Score,Previous_Satisfaction_Score,Satisfaction Improvement Score,Satisfaction Improvement Level,Work-Life Balance Score,Previous WLB Score,WLB Improvement Score,WLB Improvement Level,Composite Engagement Risk Score,Engagement Risk Level,Risk Employee Flag,Days Since Survey
3299,Devyn Pace,2023-01-31,2023,1,4,4,NULL,NULL,Stable,0,1,NULL,NULL,Stable,2,NULL,NULL,Stable,2.7,Employee At-Risk,1,1028
3300,Rosemary Becker,2023-02-09,2023,2,1,1,NULL,NULL,Stable,1,1,NULL,NULL,Stable,3,NULL,NULL,Stable,1.4,Employee At-Risk,1,1019
3301,Amiah Sweeney,2022-11-10,2022,11,2,2,NULL,NULL,Stable,1,2,NULL,NULL,Stable,2,NULL,NULL,Stable,2,Employee At-Risk,1,1110
3302,Maya Mccoy,2022-09-24,2022,9,5,5,NULL,NULL,Stable,0,1,NULL,NULL,Stable,2,NULL,NULL,Stable,3.2,Needs monitoring,0,1157
3303,Ty Page,2023-03-08,2023,3,1,1,NULL,NULL,Stable,1,2,NULL,NULL,Stable,1,NULL,NULL,Stable,1.3,Employee At-Risk,1,992
3304,Destiney Kirby,2023-06-15,2023,6,2,2,NULL,NULL,Stable,1,4,NULL,NULL,Stable,2,NULL,NULL,Stable,2.6,Employee At-Risk,1,893
3305,Jace Galloway,2022-08-08,2022,8,5,5,NULL,NULL,Stable,0,4,NULL,NULL,Stable,5,NULL,NULL,Stable,4.7,Employee is engaged,0,1204
3306,Justice Guerra,2022-12-17,2022,12,3,3,NULL,NULL,Stable,0,5,NULL,NULL,Stable,1,NULL,NULL,Stable,3.2,Needs monitoring,0,1073
3307,Quincy Cardenas,2022-10-23,2022,10,2,2,NULL,NULL,Stable,1,4,NULL,NULL,Stable,1,NULL,NULL,Stable,2.4,Employee At-Risk,1,1128
3308,Alyvia Mitchell,2023-01-05,2023,1,1,1,NULL,NULL,Stable,1,3,NULL,NULL,Stable,2,NULL,NULL,Stable,1.8,Employee At-Risk,1,1054
3309,Lillie Potter,2023-05-31,2023,5,2,2,NULL,NULL,Stable,1,3,NULL,NULL,Stable,5,NULL,NULL,Stable,2.9,Employee At-Risk,1,908
3310,George Fritz,2022-11-04,2022,11,4,4,NULL,NULL,Stable,0,5,NULL,NULL,Stable,5,NULL,NULL,Stable,4.5,Employee is engaged,0,1116
3311,William Avila,2023-07-31,2023,7,5,5,NULL,NULL,Stable,0,2,NULL,NULL,Stable,1,NULL,NULL,Stable,3.3,Needs monitoring,0,847
3312,Saniya Mosley,2023-06-14,2023,6,3,3,NULL,NULL,Stable,0,1,NULL,NULL,Stable,4,NULL,NULL,Stable,2.6,Employee At-Risk,1,894
3313,Aimee Davila,2023-05-31,2023,5,1,1,NULL,NULL,Stable,1,2,NULL,NULL,Stable,2,NULL,NULL,Stable,1.5,Employee At-Risk,1,908
3314,German Hobbs,2023-01-30,2023,1,1,1,NULL,NULL,Stable,1,4,NULL,NULL,Stable,1,NULL,NULL,Stable,1.9,Employee At-Risk,1,1029
3315,Amy Pace,2023-06-20,2023,6,5,5,NULL,NULL,Stable,0,3,NULL,NULL,Stable,4,NULL,NULL,Stable,4.2,Employee is engaged,0,888
3316,Bronson Houston,2022-08-10,2022,8,2,2,NULL,NULL,Stable,1,1,NULL,NULL,Stable,2,NULL,NULL,Stable,1.7,Employee At-Risk,1,1202
3317,Shyann Hurst,2023-03-11,2023,3,1,1,NULL,NULL,Stable,1,5,NULL,NULL,Stable,5,NULL,NULL,Stable,3,Needs monitoring,0,989
3318,Maddison Dixon,2022-11-17,2022,11,4,4,NULL,NULL,Stable,0,3,NULL,NULL,Stable,3,NULL,NULL,Stable,3.5,Needs monitoring,0,1103
3319,Madelynn Murillo,2022-08-05,2022,8,5,5,NULL,NULL,Stable,0,3,NULL,NULL,Stable,4,NULL,NULL,Stable,4.2,Employee is engaged,0,1207
3320,Zachery Moreno,2023-01-10,2023,1,1,1,NULL,NULL,Stable,1,4,NULL,NULL,Stable,4,NULL,NULL,Stable,2.5,Employee At-Risk,1,1049
3321,Tatum Terrell,2023-01-05,2023,1,4,4,NULL,NULL,Stable,0,1,NULL,NULL,Stable,3,NULL,NULL,Stable,2.9,Employee At-Risk,1,1054
3322,Roland Berg,2022-11-27,2022,11,2,2,NULL,NULL,Stable,1,5,NULL,NULL,Stable,4,NULL,NULL,Stable,3.3,Needs monitoring,0,1093
3323,Lilliana Cowan,2022-11-09,2022,11,5,5,NULL,NULL,Stable,0,3,NULL,NULL,Stable,5,NULL,NULL,Stable,4.4,Employee is engaged,0,1111
3324,Beatrice Vance,2022-09-06,2022,9,3,3,NULL,NULL,Stable,0,2,NULL,NULL,Stable,5,NULL,NULL,Stable,3.1,Needs monitoring,0,1175
3325,Andrea Khan,2023-03-20,2023,3,4,4,NULL,NULL,Stable,0,5,NULL,NULL,Stable,5,NULL,NULL,Stable,4.5,Employee is engaged,0,980
3326,Keagan Vaughan,2023-06-24,2023,6,4,4,NULL,NULL,Stable,0,1,NULL,NULL,Stable,3,NULL,NULL,Stable,2.9,Employee At-Risk,1,884
3327,Selah Ibarra,2022-12-13,2022,12,5,5,NULL,NULL,Stable,0,1,NULL,NULL,Stable,1,NULL,NULL,Stable,3,Needs monitoring,0,1077
3328,Braylen Cruz,2023-05-19,2023,5,2,2,NULL,NULL,Stable,1,5,NULL,NULL,Stable,4,NULL,NULL,Stable,3.3,Needs monitoring,0,920
3329,Gabriel Smith,2022-12-03,2022,12,4,4,NULL,NULL,Stable,0,4,NULL,NULL,Stable,3,NULL,NULL,Stable,3.8,Needs monitoring,0,1087
3330,Esther Willis,2023-04-26,2023,4,1,1,NULL,NULL,Stable,1,3,NULL,NULL,Stable,3,NULL,NULL,Stable,2,Employee At-Risk,1,943
3331,Sydney Chang,2022-08-26,2022,8,1,1,NULL,NULL,Stable,1,5,NULL,NULL,Stable,5,NULL,NULL,Stable,3,Needs monitoring,0,1186
3332,Will Morse,2023-03-29,2023,3,2,2,NULL,NULL,Stable,1,4,NULL,NULL,Stable,5,NULL,NULL,Stable,3.2,Needs monitoring,0,971
3333,Yael Sexton,2022-12-23,2022,12,2,2,NULL,NULL,Stable,1,3,NULL,NULL,Stable,1,NULL,NULL,Stable,2.1,Employee At-Risk,1,1067
3334,Brendon Ryan,2022-08-18,2022,8,1,1,NULL,NULL,Stable,1,4,NULL,NULL,Stable,2,NULL,NULL,Stable,2.1,Employee At-Risk,1,1194
3335,Abbigail Solis,2022-12-01,2022,12,5,5,NULL,NULL,Stable,0,1,NULL,NULL,Stable,3,NULL,NULL,Stable,3.4,Needs monitoring,0,1089
3336,Sincere Preston,2023-01-25,2023,1,4,4,NULL,NULL,Stable,0,4,NULL,NULL,Stable,2,NULL,NULL,Stable,3.6,Needs monitoring,0,1034
3337,Jorge Pineda,2023-02-21,2023,2,5,5,NULL,NULL,Stable,0,5,NULL,NULL,Stable,2,NULL,NULL,Stable,4.4,Employee is engaged,0,1007
3338,Aspen Underwood,2023-03-28,2023,3,3,3,NULL,NULL,Stable,0,2,NULL,NULL,Stable,4,NULL,NULL,Stable,2.9,Employee At-Risk,1,972
3339,Alyson Hickman,2023-08-01,2023,8,1,1,NULL,NULL,Stable,1,1,NULL,NULL,Stable,3,NULL,NULL,Stable,1.4,Employee At-Risk,1,846
3340,Mina Hancock,2022-12-14,2022,12,5,5,NULL,NULL,Stable,0,2,NULL,NULL,Stable,3,NULL,NULL,Stable,3.7,Needs monitoring,0,1076
3341,Konner Sheppard,2023-03-20,2023,3,3,3,NULL,NULL,Stable,0,5,NULL,NULL,Stable,3,NULL,NULL,Stable,3.6,Needs monitoring,0,980
3342,London Nunez,2022-12-12,2022,12,3,3,NULL,NULL,Stable,0,4,NULL,NULL,Stable,1,NULL,NULL,Stable,2.9,Employee At-Risk,1,1078
3343,Seth Huff,2023-07-21,2023,7,4,4,NULL,NULL,Stable,0,2,NULL,NULL,Stable,5,NULL,NULL,Stable,3.6,Needs monitoring,0,857
3344,Justine Villanueva,2023-07-13,2023,7,5,5,NULL,NULL,Stable,0,4,NULL,NULL,Stable,1,NULL,NULL,Stable,3.9,Needs monitoring,0,865
3345,Moshe Anderson,2023-02-22,2023,2,1,1,NULL,NULL,Stable,1,1,NULL,NULL,Stable,3,NULL,NULL,Stable,1.4,Employee At-Risk,1,1006
3346,Kadyn Bush,2023-05-25,2023,5,5,5,NULL,NULL,Stable,0,3,NULL,NULL,Stable,2,NULL,NULL,Stable,3.8,Needs monitoring,0,914
3347,Ahmed Lindsey,2023-05-06,2023,5,4,4,NULL,NULL,Stable,0,2,NULL,NULL,Stable,1,NULL,NULL,Stable,2.8,Employee At-Risk,1,933
3348,Ryder Bray,2022-09-18,2022,9,5,5,NULL,NULL,Stable,0,2,NULL,NULL,Stable,1,NULL,NULL,Stable,3.3,Needs monitoring,0,1163
3349,Taylor Bonilla,2022-12-01,2022,12,1,1,NULL,NULL,Stable,1,4,NULL,NULL,Stable,3,NULL,NULL,Stable,2.3,Employee At-Risk,1,1089
3350,Jalen Richmond,2022-10-30,2022,10,2,2,NULL,NULL,Stable,1,1,NULL,NULL,Stable,1,NULL,NULL,Stable,1.5,Employee At-Risk,1,1121
3351,Kayden Hill,2023-02-14,2023,2,4,4,NULL,NULL,Stable,0,2,NULL,NULL,Stable,3,NULL,NULL,Stable,3.2,Needs monitoring,0,1014
3352,Aubree Mooney,2023-01-22,2023,1,2,2,NULL,NULL,Stable,1,5,NULL,NULL,Stable,2,NULL,NULL,Stable,2.9,Employee At-Risk,1,1037
3353,Haven Donaldson,2023-01-11,2023,1,2,2,NULL,NULL,Stable,1,3,NULL,NULL,Stable,2,NULL,NULL,Stable,2.3,Employee At-Risk,1,1048
3354,Neil Dunn,2022-09-02,2022,9,1,1,NULL,NULL,Stable,1,4,NULL,NULL,Stable,1,NULL,NULL,Stable,1.9,Employee At-Risk,1,1179
3355,Darryl Ponce,2023-07-08,2023,7,1,1,NULL,NULL,Stable,1,3,NULL,NULL,Stable,3,NULL,NULL,Stable,2,Employee At-Risk,1,870
3356,Cade Heath,2022-08-10,2022,8,2,2,NULL,NULL,Stable,1,5,NULL,NULL,Stable,1,NULL,NULL,Stable,2.7,Employee At-Risk,1,1202
3357,Sidney Hooper,2022-12-07,2022,12,3,3,NULL,NULL,Stable,0,3,NULL,NULL,Stable,1,NULL,NULL,Stable,2.6,Employee At-Risk,1,1083
3358,Johnathan Mayo,2022-09-27,2022,9,1,1,NULL,NULL,Stable,1,1,NULL,NULL,Stable,2,NULL,NULL,Stable,1.2,Employee At-Risk,1,1154
3359,Anika Arroyo,2023-04-29,2023,4,3,3,NULL,NULL,Stable,0,1,NULL,NULL,Stable,3,NULL,NULL,Stable,2.4,Employee At-Risk,1,940
3360,Fatima Kemp,2023-06-25,2023,6,4,4,NULL,NULL,Stable,0,4,NULL,NULL,Stable,1,NULL,NULL,Stable,3.4,Needs monitoring,0,883
3361,Lilianna Conway,2023-03-23,2023,3,1,1,NULL,NULL,Stable,1,3,NULL,NULL,Stable,3,NULL,NULL,Stable,2,Employee At-Risk,1,977
3362,Tony Cooke,2023-03-19,2023,3,1,1,NULL,NULL,Stable,1,5,NULL,NULL,Stable,1,NULL,NULL,Stable,2.2,Employee At-Risk,1,981
3363,Trevor Barry,2023-06-22,2023,6,4,4,NULL,NULL,Stable,0,4,NULL,NULL,Stable,2,NULL,NULL,Stable,3.6,Needs monitoring,0,886
3364,Marisa Frank,2023-03-18,2023,3,1,1,NULL,NULL,Stable,1,5,NULL,NULL,Stable,2,NULL,NULL,Stable,2.4,Employee At-Risk,1,982
3365,Shania Flores,2023-07-25,2023,7,1,1,NULL,NULL,Stable,1,1,NULL,NULL,Stable,4,NULL,NULL,Stable,1.6,Employee At-Risk,1,853
3366,Andre Allison,2022-08-21,2022,8,4,4,NULL,NULL,Stable,0,5,NULL,NULL,Stable,5,NULL,NULL,Stable,4.5,Employee is engaged,0,1191
3367,Destiny Bright,2022-09-11,2022,9,4,4,NULL,NULL,Stable,0,1,NULL,NULL,Stable,5,NULL,NULL,Stable,3.3,Needs monitoring,0,1170
3368,Karli Parks,2023-06-15,2023,6,5,5,NULL,NULL,Stable,0,1,NULL,NULL,Stable,4,NULL,NULL,Stable,3.6,Needs monitoring,0,893
3369,Mylie Callahan,2023-06-16,2023,6,2,2,NULL,NULL,Stable,1,5,NULL,NULL,Stable,4,NULL,NULL,Stable,3.3,Needs monitoring,0,892
3370,Jadiel Dickson,2023-07-30,2023,7,3,3,NULL,NULL,Stable,0,5,NULL,NULL,Stable,3,NULL,NULL,Stable,3.6,Needs monitoring,0,848
3371,Aliya Moss,2022-08-08,2022,8,4,4,NULL,NULL,Stable,0,2,NULL,NULL,Stable,5,NULL,NULL,Stable,3.6,Needs monitoring,0,1204
3372,Kylie Roman,2023-07-13,2023,7,1,1,NULL,NULL,Stable,1,3,NULL,NULL,Stable,1,NULL,NULL,Stable,1.6,Employee At-Risk,1,865
3373,Karter Thornton,2023-08-03,2023,8,2,2,NULL,NULL,Stable,1,4,NULL,NULL,Stable,4,NULL,NULL,Stable,3,Needs monitoring,0,844
3374,Ronald Bullock,2023-03-17,2023,3,1,1,NULL,NULL,Stable,1,3,NULL,NULL,Stable,3,NULL,NULL,Stable,2,Employee At-Risk,1,983
3375,Sharon Beltran,2023-01-24,2023,1,2,2,NULL,NULL,Stable,1,4,NULL,NULL,Stable,3,NULL,NULL,Stable,2.8,Employee At-Risk,1,1035
3376,Maren Anderson,2022-08-19,2022,8,4,4,NULL,NULL,Stable,0,1,NULL,NULL,Stable,2,NULL,NULL,Stable,2.7,Employee At-Risk,1,1193
3377,Cruz Ashley,2022-12-19,2022,12,3,3,NULL,NULL,Stable,0,5,NULL,NULL,Stable,3,NULL,NULL,Stable,3.6,Needs monitoring,0,1071
3378,Enzo Carney,2023-04-12,2023,4,5,5,NULL,NULL,Stable,0,1,NULL,NULL,Stable,4,NULL,NULL,Stable,3.6,Needs monitoring,0,957
3379,Marquis Joseph,2022-12-31,2022,12,2,2,NULL,NULL,Stable,1,1,NULL,NULL,Stable,4,NULL,NULL,Stable,2.1,Employee At-Risk,1,1059
3380,Victor Ibarra,2022-09-05,2022,9,4,4,NULL,NULL,Stable,0,3,NULL,NULL,Stable,2,NULL,NULL,Stable,3.3,Needs monitoring,0,1176
3381,Annabelle Marquez,2022-10-03,2022,10,1,1,NULL,NULL,Stable,1,5,NULL,NULL,Stable,2,NULL,NULL,Stable,2.4,Employee At-Risk,1,1148
3382,Romeo Gordon,2022-11-10,2022,11,3,3,NULL,NULL,Stable,0,5,NULL,NULL,Stable,5,NULL,NULL,Stable,4,Employee is engaged,0,1110
3383,Aimee Hughes,2022-11-12,2022,11,3,3,NULL,NULL,Stable,0,2,NULL,NULL,Stable,3,NULL,NULL,Stable,2.7,Employee At-Risk,1,1108
3384,Dennis Hays,2023-06-27,2023,6,2,2,NULL,NULL,Stable,1,1,NULL,NULL,Stable,2,NULL,NULL,Stable,1.7,Employee At-Risk,1,881
3385,Kelly Fritz,2022-12-21,2022,12,2,2,NULL,NULL,Stable,1,1,NULL,NULL,Stable,4,NULL,NULL,Stable,2.1,Employee At-Risk,1,1069
3386,Darnell Shelton,2023-01-01,2023,1,2,2,NULL,NULL,Stable,1,1,NULL,NULL,Stable,5,NULL,NULL,Stable,2.3,Employee At-Risk,1,1058
3387,Sabrina Holt,2023-04-19,2023,4,1,1,NULL,NULL,Stable,1,3,NULL,NULL,Stable,4,NULL,NULL,Stable,2.2,Employee At-Risk,1,950
3388,Zoie Logan,2022-10-09,2022,10,3,3,NULL,NULL,Stable,0,1,NULL,NULL,Stable,3,NULL,NULL,Stable,2.4,Employee At-Risk,1,1142
3389,Finley Medina,2023-02-11,2023,2,2,2,NULL,NULL,Stable,1,3,NULL,NULL,Stable,1,NULL,NULL,Stable,2.1,Employee At-Risk,1,1017
3390,Lizeth Middleton,2023-08-02,2023,8,2,2,NULL,NULL,Stable,1,4,NULL,NULL,Stable,2,NULL,NULL,Stable,2.6,Employee At-Risk,1,845
3391,Odin Camacho,2023-07-05,2023,7,4,4,NULL,NULL,Stable,0,3,NULL,NULL,Stable,1,NULL,NULL,Stable,3.1,Needs monitoring,0,873
3392,Dakota Lowery,2022-10-02,2022,10,3,3,NULL,NULL,Stable,0,4,NULL,NULL,Stable,2,NULL,NULL,Stable,3.1,Needs monitoring,0,1149
3393,Skyla Santiago,2023-05-21,2023,5,3,3,NULL,NULL,Stable,0,4,NULL,NULL,Stable,4,NULL,NULL,Stable,3.5,Needs monitoring,0,918
3394,Harley Beard,2023-04-06,2023,4,1,1,NULL,NULL,Stable,1,5,NULL,NULL,Stable,5,NULL,NULL,Stable,3,Needs monitoring,0,963
3395,Summer Barber,2023-05-30,2023,5,4,4,NULL,NULL,Stable,0,4,NULL,NULL,Stable,3,NULL,NULL,Stable,3.8,Needs monitoring,0,909
3396,Stephen Mcmillan,2022-09-13,2022,9,4,4,NULL,NULL,Stable,0,3,NULL,NULL,Stable,3,NULL,NULL,Stable,3.5,Needs monitoring,0,1168
3397,Rylan Garrison,2023-03-22,2023,3,3,3,NULL,NULL,Stable,0,3,NULL,NULL,Stable,2,NULL,NULL,Stable,2.8,Employee At-Risk,1,978
3398,Kyler Cherry,2022-08-15,2022,8,5,5,NULL,NULL,Stable,0,2,NULL,NULL,Stable,1,NULL,NULL,Stable,3.3,Needs monitoring,0,1197
3399,Corinne Reeves,2023-05-23,2023,5,4,4,NULL,NULL,Stable,0,4,NULL,NULL,Stable,5,NULL,NULL,Stable,4.2,Employee is engaged,0,916
3400,Lorenzo Short,2022-12-30,2022,12,2,2,NULL,NULL,Stable,1,5,NULL,NULL,Stable,3,NULL,NULL,Stable,3.1,Needs monitoring,0,1060
3401,Taniya Kane,2022-11-06,2022,11,4,4,NULL,NULL,Stable,0,4,NULL,NULL,Stable,1,NULL,NULL,Stable,3.4,Needs monitoring,0,1114
3402,Nevaeh Mcmillan,2023-04-23,2023,4,1,1,NULL,NULL,Stable,1,4,NULL,NULL,Stable,4,NULL,NULL,Stable,2.5,Employee At-Risk,1,946
3403,Dillon Larson,2023-03-06,2023,3,4,4,NULL,NULL,Stable,0,4,NULL,NULL,Stable,3,NULL,NULL,Stable,3.8,Needs monitoring,0,994
3404,Willie Howe,2023-03-22,2023,3,4,4,NULL,NULL,Stable,0,1,NULL,NULL,Stable,1,NULL,NULL,Stable,2.5,Employee At-Risk,1,978
3405,Selina Jefferson,2022-08-16,2022,8,2,2,NULL,NULL,Stable,1,1,NULL,NULL,Stable,1,NULL,NULL,Stable,1.5,Employee At-Risk,1,1196
3406,Serenity Montgomery,2023-07-16,2023,7,5,5,NULL,NULL,Stable,0,5,NULL,NULL,Stable,4,NULL,NULL,Stable,4.8,Employee is engaged,0,862
3407,Kamila Sanders,2023-05-09,2023,5,1,1,NULL,NULL,Stable,1,3,NULL,NULL,Stable,5,NULL,NULL,Stable,2.4,Employee At-Risk,1,930
3408,Rose Mcguire,2023-06-02,2023,6,2,2,NULL,NULL,Stable,1,2,NULL,NULL,Stable,4,NULL,NULL,Stable,2.4,Employee At-Risk,1,906
3409,Brenton Zavala,2022-10-03,2022,10,5,5,NULL,NULL,Stable,0,5,NULL,NULL,Stable,4,NULL,NULL,Stable,4.8,Employee is engaged,0,1148
3410,Laci Klein,2022-09-04,2022,9,4,4,NULL,NULL,Stable,0,3,NULL,NULL,Stable,4,NULL,NULL,Stable,3.7,Needs monitoring,0,1177
3411,Brenda Boone,2022-10-30,2022,10,2,2,NULL,NULL,Stable,1,3,NULL,NULL,Stable,2,NULL,NULL,Stable,2.3,Employee At-Risk,1,1121
3412,Andrea Walters,2022-09-24,2022,9,5,5,NULL,NULL,Stable,0,4,NULL,NULL,Stable,4,NULL,NULL,Stable,4.5,Employee is engaged,0,1157
3413,Jovanny Matthews,2022-12-22,2022,12,1,1,NULL,NULL,Stable,1,2,NULL,NULL,Stable,5,NULL,NULL,Stable,2.1,Employee At-Risk,1,1068
3414,Hunter Silva,2023-02-06,2023,2,5,5,NULL,NULL,Stable,0,2,NULL,NULL,Stable,4,NULL,NULL,Stable,3.9,Needs monitoring,0,1022
3415,Julien Cisneros,2023-06-08,2023,6,2,2,NULL,NULL,Stable,1,5,NULL,NULL,Stable,1,NULL,NULL,Stable,2.7,Employee At-Risk,1,900
3416,Aron Waters,2022-08-26,2022,8,1,1,NULL,NULL,Stable,1,2,NULL,NULL,Stable,1,NULL,NULL,Stable,1.3,Employee At-Risk,1,1186
3417,Brayden Singh,2023-05-21,2023,5,2,2,NULL,NULL,Stable,1,5,NULL,NULL,Stable,5,NULL,NULL,Stable,3.5,Needs monitoring,0,918
3418,Karma Palmer,2023-06-26,2023,6,5,5,NULL,NULL,Stable,0,3,NULL,NULL,Stable,4,NULL,NULL,Stable,4.2,Employee is engaged,0,882
3419,Stanley Reyes,2022-11-25,2022,11,2,2,NULL,NULL,Stable,1,5,NULL,NULL,Stable,2,NULL,NULL,Stable,2.9,Employee At-Risk,1,1095
3420,Levi Hayden,2023-03-08,2023,3,2,2,NULL,NULL,Stable,1,3,NULL,NULL,Stable,3,NULL,NULL,Stable,2.5,Employee At-Risk,1,992
3421,Brenden Leach,2023-02-15,2023,2,5,5,NULL,NULL,Stable,0,4,NULL,NULL,Stable,2,NULL,NULL,Stable,4.1,Employee is engaged,0,1013
3422,Jakobe Erickson,2023-06-08,2023,6,1,1,NULL,NULL,Stable,1,1,NULL,NULL,Stable,3,NULL,NULL,Stable,1.4,Employee At-Risk,1,900
3423,Adyson Strickland,2022-09-19,2022,9,4,4,NULL,NULL,Stable,0,5,NULL,NULL,Stable,3,NULL,NULL,Stable,4.1,Employee is engaged,0,1162
3424,Annabel Wilkins,2023-03-14,2023,3,2,2,NULL,NULL,Stable,1,4,NULL,NULL,Stable,5,NULL,NULL,Stable,3.2,Needs monitoring,0,986
3425,Kendra Braun,2022-12-25,2022,12,5,5,NULL,NULL,Stable,0,2,NULL,NULL,Stable,3,NULL,NULL,Stable,3.7,Needs monitoring,0,1065
3426,Chace Kerr,2022-08-24,2022,8,1,1,NULL,NULL,Stable,1,3,NULL,NULL,Stable,2,NULL,NULL,Stable,1.8,Employee At-Risk,1,1188
3427,Uriah Bridges,2023-01-14,2023,1,1,1,NULL,NULL,Stable,1,2,NULL,NULL,Stable,3,NULL,NULL,Stable,1.7,Employee At-Risk,1,1045
3428,Paula Small,2022-09-09,2022,9,2,2,NULL,NULL,Stable,1,1,NULL,NULL,Stable,5,NULL,NULL,Stable,2.3,Employee At-Risk,1,1172
3429,Edward Buck,2023-05-27,2023,5,1,1,NULL,NULL,Stable,1,2,NULL,NULL,Stable,1,NULL,NULL,Stable,1.3,Employee At-Risk,1,912
3430,Michael Riordan,2023-06-16,2023,6,5,5,NULL,NULL,Stable,0,5,NULL,NULL,Stable,4,NULL,NULL,Stable,4.8,Employee is engaged,0,892
3431,Jasmine Onque,2022-11-25,2022,11,2,2,NULL,NULL,Stable,1,5,NULL,NULL,Stable,3,NULL,NULL,Stable,3.1,Needs monitoring,0,1095
3432,Maruk Fraval,2022-12-12,2022,12,2,2,NULL,NULL,Stable,1,3,NULL,NULL,Stable,5,NULL,NULL,Stable,2.9,Employee At-Risk,1,1078
3433,Latia Costa,2023-03-25,2023,3,1,1,NULL,NULL,Stable,1,5,NULL,NULL,Stable,2,NULL,NULL,Stable,2.4,Employee At-Risk,1,975
3434,Sharlene Terry,2023-04-21,2023,4,1,1,NULL,NULL,Stable,1,4,NULL,NULL,Stable,2,NULL,NULL,Stable,2.1,Employee At-Risk,1,948
3435,Jac McKinzie,2022-12-09,2022,12,4,4,NULL,NULL,Stable,0,3,NULL,NULL,Stable,3,NULL,NULL,Stable,3.5,Needs monitoring,0,1081
3436,Joseph Martins,2023-07-30,2023,7,5,5,NULL,NULL,Stable,0,5,NULL,NULL,Stable,2,NULL,NULL,Stable,4.4,Employee is engaged,0,848
3437,Myriam Givens,2022-10-15,2022,10,3,3,NULL,NULL,Stable,0,2,NULL,NULL,Stable,5,NULL,NULL,Stable,3.1,Needs monitoring,0,1136
3438,Dheepa Nguyen,2022-10-28,2022,10,4,4,NULL,NULL,Stable,0,2,NULL,NULL,Stable,5,NULL,NULL,Stable,3.6,Needs monitoring,0,1123
3439,Bartholemew Khemmich,2022-10-30,2022,10,1,1,NULL,NULL,Stable,1,2,NULL,NULL,Stable,5,NULL,NULL,Stable,2.1,Employee At-Risk,1,1121
3440,Xana Potts,2022-09-24,2022,9,1,1,NULL,NULL,Stable,1,4,NULL,NULL,Stable,5,NULL,NULL,Stable,2.7,Employee At-Risk,1,1157
3441,Prater Jeremy,2022-10-30,2022,10,4,4,NULL,NULL,Stable,0,2,NULL,NULL,Stable,5,NULL,NULL,Stable,3.6,Needs monitoring,0,1121
3442,Kaylah Moon,2022-10-31,2022,10,2,2,NULL,NULL,Stable,1,5,NULL,NULL,Stable,3,NULL,NULL,Stable,3.1,Needs monitoring,0,1120
3443,Kristen Tate,2023-04-29,2023,4,2,2,NULL,NULL,Stable,1,2,NULL,NULL,Stable,4,NULL,NULL,Stable,2.4,Employee At-Risk,1,940
3444,Bobby Rodgers,2022-12-14,2022,12,1,1,NULL,NULL,Stable,1,2,NULL,NULL,Stable,4,NULL,NULL,Stable,1.9,Employee At-Risk,1,1076
3445,Reid Park,2023-05-07,2023,5,4,4,NULL,NULL,Stable,0,5,NULL,NULL,Stable,2,NULL,NULL,Stable,3.9,Needs monitoring,0,932
3446,Hector Dalton,2023-05-21,2023,5,4,4,NULL,NULL,Stable,0,3,NULL,NULL,Stable,5,NULL,NULL,Stable,3.9,Needs monitoring,0,918
3447,Mariela Schultz,2023-05-08,2023,5,5,5,NULL,NULL,Stable,0,1,NULL,NULL,Stable,4,NULL,NULL,Stable,3.6,Needs monitoring,0,931
3448,Angela Molina,2023-03-28,2023,3,5,5,NULL,NULL,Stable,0,1,NULL,NULL,Stable,5,NULL,NULL,Stable,3.8,Needs monitoring,0,972
3449,Gerald Preston,2023-06-30,2023,6,3,3,NULL,NULL,Stable,0,2,NULL,NULL,Stable,1,NULL,NULL,Stable,2.3,Employee At-Risk,1,878
3450,Reilly Moyer,2023-01-18,2023,1,4,4,NULL,NULL,Stable,0,3,NULL,NULL,Stable,5,NULL,NULL,Stable,3.9,Needs monitoring,0,1041
3451,Carlee French,2023-04-29,2023,4,5,5,NULL,NULL,Stable,0,1,NULL,NULL,Stable,2,NULL,NULL,Stable,3.2,Needs monitoring,0,940
3452,Jaydon Blackburn,2023-01-19,2023,1,5,5,NULL,NULL,Stable,0,5,NULL,NULL,Stable,2,NULL,NULL,Stable,4.4,Employee is engaged,0,1040
3453,Bridger Carter,2022-09-17,2022,9,5,5,NULL,NULL,Stable,0,5,NULL,NULL,Stable,3,NULL,NULL,Stable,4.6,Employee is engaged,0,1164
3454,Leon Beard,2023-03-14,2023,3,4,4,NULL,NULL,Stable,0,4,NULL,NULL,Stable,2,NULL,NULL,Stable,3.6,Needs monitoring,0,986
3455,Charity Miranda,2022-08-12,2022,8,2,2,NULL,NULL,Stable,1,1,NULL,NULL,Stable,1,NULL,NULL,Stable,1.5,Employee At-Risk,1,1200
3456,Axel Howe,2023-03-30,2023,3,4,4,NULL,NULL,Stable,0,3,NULL,NULL,Stable,4,NULL,NULL,Stable,3.7,Needs monitoring,0,970
3457,Milton Wall,2023-04-21,2023,4,5,5,NULL,NULL,Stable,0,1,NULL,NULL,Stable,4,NULL,NULL,Stable,3.6,Needs monitoring,0,948
